"time","local_time","player_name","xcoord","ycoord","speed","direction","acceleration","distance","team"
"1549047240000","2019-02-01 19:54:00","Benjamin Buric","7.187","9.948","0",NULL,"0","504.483",1
"1549047240000","2019-02-01 19:54:00","Marcel Schiller","10.205","-0.226","0",NULL,"0","1050.588",1
"1549047240000","2019-02-01 19:54:00","Jeljko Musa","33.284","6.983","0.66","-90.358","0.665","962.614",1
"1549047240000","2019-02-01 19:54:00","Andy Schmid","34.045","19.458","1.518","169.865","0.826","972.345",1
"1549047240000","2019-02-01 19:54:00","Hampus Wanne","40.543","20.103","0",NULL,"0","1016.99",1
"1549047240000","2019-02-01 19:54:00","Marius Steinhauser","10.839","-0.197","0.09",NULL,"0.003","1165.916",1
"1549047240000","2019-02-01 19:54:00","Holger Glandorf","30.305","0.808","1.295","25.386","1.62","930.848",1
"1549047240000","2019-02-01 19:54:00","Franz Semper","34.36","13.712","1.166","-132.902","-0.984","37.749",0
"1549047240000","2019-02-01 19:54:00","Christopher Rudeck","39.579","10.157","0.664","-89.91","0.391","46.253",0
"1549047240000","2019-02-01 19:54:00","Finn Lemke","33.613","8.139","0.676","-110.23","0.533","1418.231",0
"1549047240000","2019-02-01 19:54:00","Patrick Groetzki","34.308","17.501","0.692","-155.668","-0.864","3116.16",0
"1549047240000","2019-02-01 19:54:00","Patrick Wiencek","33.175","11.752","0.657","-94.552","1.001","1689.252",0
"1549047240000","2019-02-01 19:54:00","Silvio Heinevetter","29.15","0.098","0",NULL,"0","1137.57",0
"1549047240000","2019-02-01 19:54:00","Tim Suton ","36.774","2.96","0.68","-102.398","0.482","1326.781",0
"1549047240000","2019-02-01 19:54:00","Paul Drux","32.826","6.198","0.969","-74.416","0.955","2180.028",0
"1549047240000","2019-02-01 19:54:00"," Ball 4","30.791","5.467","15.453","-89.068","-2.402","7234.031",2
"1549047240000","2019-02-01 19:54:00","Johannes Golla","12.778","-0.117","0",NULL,"0","949.73",1
"1549047240000","2019-02-01 19:54:00","Moritz Preuss","11.241","-0.374","0",NULL,"0","878.654",1
"1549047240000","2019-02-01 19:54:00","Dalibor Doder","8.35","-0.347","0",NULL,"0","1104.993",1
"1549047240000","2019-02-01 19:54:00","Jacob Holm","9.443","-0.03","0.313",NULL,"0.144","850.338",1
"1549047240000","2019-02-01 19:54:00","Bjarki Mar Elisson","9.688","0.048","0",NULL,"0","958.962",1
"1549047240000","2019-02-01 19:54:00","Fabian van Olphen","30.79","13.313","1.84","-145.469","1.436","886.053",1
"1549047240000","2019-02-01 19:54:00","Robert Weber","40.1","-0.063","0.068",NULL,"0.039","1166.834",1
"1549047240050","2019-02-01 19:54:00.05","Finn Lemke","33.592","8.1","0.719","-110.23","0.533","1418.231",0
"1549047240050","2019-02-01 19:54:00.05","Paul Drux","32.842","6.13","1.037","-73.982","0.955","2180.028",0
"1549047240050","2019-02-01 19:54:00.05","Franz Semper","34.324","13.693","1.089","-134.587","-0.956","37.749",0
"1549047240050","2019-02-01 19:54:00.05","Tim Suton ","36.763","2.914","0.708","-101.987","0.406","1326.781",0
"1549047240050","2019-02-01 19:54:00.05","Silvio Heinevetter","29.15","0.098","0",NULL,"0","1137.57",0
"1549047240050","2019-02-01 19:54:00.05","Patrick Wiencek","33.171","11.718","0.733","-94.511","1.001","1689.252",0
"1549047240050","2019-02-01 19:54:00.05","Patrick Groetzki","34.288","17.488","0.651","-151.136","-0.781","3116.16",0
"1549047240050","2019-02-01 19:54:00.05","Benjamin Buric","7.185","9.948","0",NULL,"0","504.483",1
"1549047240050","2019-02-01 19:54:00.05","Marcel Schiller","10.205","-0.226","0",NULL,"0","1050.588",1
"1549047240050","2019-02-01 19:54:00.05","Jeljko Musa","33.278","6.944","0.725","-90.067","0.665","962.614",1
"1549047240050","2019-02-01 19:54:00.05","Andy Schmid","33.951","19.459","1.555","172.004","0.754","972.345",1
"1549047240050","2019-02-01 19:54:00.05","Hampus Wanne","40.543","20.105","0",NULL,"0","1016.99",1
"1549047240050","2019-02-01 19:54:00.05","Marius Steinhauser","10.839","-0.199","0.09",NULL,"-0.002","1165.916",1
"1549047240050","2019-02-01 19:54:00.05","Holger Glandorf","30.361","0.848","1.389","23.366","1.62","930.848",1
"1549047240050","2019-02-01 19:54:00.05","Johannes Golla","12.776","-0.12","0",NULL,"0","949.73",1
"1549047240050","2019-02-01 19:54:00.05","Robert Weber","40.097","-0.059","0.071",NULL,"0.039","1166.834",1
"1549047240050","2019-02-01 19:54:00.05","Fabian van Olphen","30.683","13.266","1.973","-145.469","1.436","886.053",1
"1549047240050","2019-02-01 19:54:00.05","Bjarki Mar Elisson","9.695","0.051","0",NULL,"0","958.962",1
"1549047240050","2019-02-01 19:54:00.05","Jacob Holm","9.44","-0.045","0.327",NULL,"0.137","850.338",1
"1549047240050","2019-02-01 19:54:00.05","Dalibor Doder","8.379","-0.37","0",NULL,"0","1104.993",1
"1549047240050","2019-02-01 19:54:00.05","Moritz Preuss","11.24","-0.376","0",NULL,"0","878.654",1
"1549047240050","2019-02-01 19:54:00.05","Christopher Rudeck","39.58","10.121","0.695","-89.997","0.338","46.253",0
"1549047240050","2019-02-01 19:54:00.05"," Ball 4","30.808","4.712","15.33","-88.197","-2.291","7234.031",2
"1549047240100","2019-02-01 19:54:00.1","Silvio Heinevetter","29.15","0.098","0",NULL,"0","1137.57",0
"1549047240100","2019-02-01 19:54:00.1","Tim Suton ","36.752","2.867","0.708","-101.576","0.33","1326.781",0
"1549047240100","2019-02-01 19:54:00.1","Franz Semper","34.288","13.675","1.038","-135.843","-0.927","37.749",0
"1549047240100","2019-02-01 19:54:00.1","Paul Drux","32.857","6.062","1.091","-73.082","0.955","2180.028",0
"1549047240100","2019-02-01 19:54:00.1"," Ball 4","30.842","3.94","15.229","-87.401","-1.768","7234.031",2
"1549047240100","2019-02-01 19:54:00.1","Christopher Rudeck","39.58","10.084","0.695","-90.136","0.284","46.253",0
"1549047240100","2019-02-01 19:54:00.1","Patrick Groetzki","34.268","17.475","0.624","-145.201","-0.697","3116.16",0
