"time","local_time","player_name","xcoord","ycoord","speed","direction","acceleration","distance","team"
"1549047331000","2019-02-01 19:55:31","Holger Glandorf","5.643","5.556","1.11","-115.9","-0.773","1013.595",1
"1549047331000","2019-02-01 19:55:31","Timo Kastening","11.891","-0.092","0",NULL,"0","1130.259",1
"1549047331000","2019-02-01 19:55:31","Benjamin Buric","-0.286","9.661","0.111",NULL,"-0.138","543.923",1
"1549047331000","2019-02-01 19:55:31","Marcel Schiller","10.459","0.116","0",NULL,"0","1051.095",1
"1549047331000","2019-02-01 19:55:31","Jeljko Musa","6.754","7.554","1.033","-64.252","-0.628","1042.197",1
"1549047331000","2019-02-01 19:55:31","Hampus Wanne","7.645","17.089","0.699","174.698","-0.443","1082.798",1
"1549047331000","2019-02-01 19:55:31","Moritz Preuss","11.487","-0.129","0",NULL,"0","878.654",1
"1549047331000","2019-02-01 19:55:31","Dalibor Doder","8.87","0.157","0",NULL,"0","1105.51",1
"1549047331000","2019-02-01 19:55:31","Bjarki Mar Elisson","9.477","-0.355","0",NULL,"0","959.608",1
"1549047331000","2019-02-01 19:55:31","Andy Schmid","8.334","13.899","0.373","-139.122","0.247","1114.111",1
"1549047331000","2019-02-01 19:55:31","Mikael  Appelgren ","7.403","-0.094","0",NULL,"0","847.603",1
"1549047331000","2019-02-01 19:55:31","Fabian van Olphen","6.673","11.624","0.214",NULL,"0.087","956.831",1
"1549047331000","2019-02-01 19:55:31","Robert Weber","5.574","3.939","1.268","-163.807","-0.652","1324.268",1
"1549047331000","2019-02-01 19:55:31","Christopher Rudeck","31.438","9.947","0.064","-101.978","-0.274","102.611",0
"1549047331000","2019-02-01 19:55:31","Patrick Groetzki","5.004","4.467","0.597","-136.693","-0.381","3249.764",0
"1549047331000","2019-02-01 19:55:31","Patrick Wiencek","7.485","12.847","1.036","161.956","-0.514","1781.777",0
"1549047331000","2019-02-01 19:55:31"," Ball 4","12.369","3.564","0.927","-81.478","-3.108","7606.394",2
"1549047331000","2019-02-01 19:55:31","Fabian Wiede","14.825","12.97","1.819","-99.829","0.298","1184.357",0
"1549047331000","2019-02-01 19:55:31","Paul Drux","12.622","2.969","1.598","-162.079","-1.154","2332.086",0
"1549047331000","2019-02-01 19:55:31","Tim Suton ","6.295","4.851","2.952","-103.275","-0.305","1458.063",0
"1549047331050","2019-02-01 19:55:31.05"," Ball 4","12.404","3.534","1.173","-80.16","8.553","7606.394",2
"1549047331050","2019-02-01 19:55:31.05","Dalibor Doder","8.87","0.157","0",NULL,"0","1105.51",1
"1549047331050","2019-02-01 19:55:31.05","Moritz Preuss","11.487","-0.128","0",NULL,"0","878.654",1
"1549047331050","2019-02-01 19:55:31.05","Paul Drux","12.528","2.954","1.52","-162.079","-1.137","2332.086",0
"1549047331050","2019-02-01 19:55:31.05","Tim Suton ","6.271","4.721","2.931","-104.08","-0.329","1458.063",0
"1549047331050","2019-02-01 19:55:31.05","Fabian Wiede","14.802","12.885","1.835","-100.1","0.256","1184.357",0
"1549047331050","2019-02-01 19:55:31.05","Patrick Wiencek","7.424","12.858","1.007","161.168","-0.569","1781.777",0
"1549047331050","2019-02-01 19:55:31.05","Patrick Groetzki","4.973","4.461","0.569","-135.673","-0.381","3249.764",0
"1549047331050","2019-02-01 19:55:31.05","Christopher Rudeck","31.419","9.938","0","-111.492","-0.274","102.611",0
"1549047331050","2019-02-01 19:55:31.05","Mikael  Appelgren ","7.408","-0.094","0",NULL,"0","847.603",1
"1549047331050","2019-02-01 19:55:31.05","Benjamin Buric","-0.288","9.651","0.111",NULL,"-0.092","543.923",1
"1549047331050","2019-02-01 19:55:31.05","Marcel Schiller","10.458","0.115","0",NULL,"0","1051.095",1
"1549047331050","2019-02-01 19:55:31.05","Jeljko Musa","6.774","7.511","0.991","-62.787","-0.651","1042.197",1
"1549047331050","2019-02-01 19:55:31.05","Andy Schmid","8.318","13.881","0.413","-140.927","0.247","1114.111",1
"1549047331050","2019-02-01 19:55:31.05","Hampus Wanne","7.61","17.09","0.674","174.988","-0.443","1082.798",1
"1549047331050","2019-02-01 19:55:31.05","Bjarki Mar Elisson","9.477","-0.346","0",NULL,"0","959.608",1
"1549047331050","2019-02-01 19:55:31.05","Timo Kastening","11.891","-0.09","0",NULL,"0","1130.259",1
"1549047331050","2019-02-01 19:55:31.05","Fabian van Olphen","6.685","11.623","0.216",NULL,"0.087","956.831",1
"1549047331050","2019-02-01 19:55:31.05","Robert Weber","5.503","3.915","1.205","-163.601","-0.652","1324.268",1
"1549047331050","2019-02-01 19:55:31.05","Holger Glandorf","5.614","5.516","1.074","-118.304","-0.773","1013.595",1
"1549047331100","2019-02-01 19:55:31.1","Paul Drux","12.434","2.94","1.432","-162.079","-1.12","2332.086",0
"1549047331100","2019-02-01 19:55:31.1"," Ball 4","12.456","3.483","1.969","-78.862","13.736","7606.394",2
"1549047331100","2019-02-01 19:55:31.1","Tim Suton ","6.247","4.591","2.914","-104.604","-0.353","1458.063",0
"1549047331100","2019-02-01 19:55:31.1","Fabian Wiede","14.78","12.8","1.844","-100.637","0.214","1184.357",0
"1549047331100","2019-02-01 19:55:31.1","Patrick Wiencek","7.364","12.869","0.973","162.019","-0.623","1781.777",0
"1549047331100","2019-02-01 19:55:31.1","Patrick Groetzki","4.943","4.456","0.539","-134.599","-0.381","3249.764",0
"1549047331100","2019-02-01 19:55:31.1","Christopher Rudeck","31.399","9.93","0","-119.991","-0.274","102.611",0
"1549047331100","2019-02-01 19:55:31.1","Benjamin Buric","-0.289","9.642","0.111",NULL,"-0.045","543.923",1
"1549047331100","2019-02-01 19:55:31.1","Moritz Preuss","11.487","-0.126","0",NULL,"0","878.654",1
"1549047331100","2019-02-01 19:55:31.1","Dalibor Doder","8.869","0.157","0",NULL,"0","1105.51",1
"1549047331100","2019-02-01 19:55:31.1","Bjarki Mar Elisson","9.477","-0.338","0",NULL,"0","959.608",1
"1549047331100","2019-02-01 19:55:31.1","Mikael  Appelgren ","7.413","-0.093","0",NULL,"0","847.603",1
"1549047331100","2019-02-01 19:55:31.1","Fabian van Olphen","6.697","11.621","0.236",NULL,"0.087","956.831",1
"1549047331100","2019-02-01 19:55:31.1","Robert Weber","5.432","3.891","1.142","-163.586","-0.652","1324.268",1
"1549047331100","2019-02-01 19:55:31.1","Holger Glandorf","5.584","5.475","1.03","-121.955","-0.773","1013.595",1
"1549047331100","2019-02-01 19:55:31.1","Hampus Wanne","7.576","17.09","0.636","175.358","-0.443","1082.798",1
"1549047331100","2019-02-01 19:55:31.1","Andy Schmid","8.302","13.864","0.451","-140.927","0.247","1114.111",1
"1549047331100","2019-02-01 19:55:31.1","Jeljko Musa","6.795","7.469","0.936","-62.097","-0.674","1042.197",1
"1549047331100","2019-02-01 19:55:31.1","Marcel Schiller","10.457","0.115","0",NULL,"0","1051.095",1
"1549047331100","2019-02-01 19:55:31.1","Timo Kastening","11.891","-0.088","0",NULL,"0","1130.259",1
"1549047331150","2019-02-01 19:55:31.15","Robert Weber","5.373","3.876","1.079","-163.57","-0.645","1324.268",1
"1549047331150","2019-02-01 19:55:31.15","Holger Glandorf","5.552","5.437","0.985","-125.63","-0.773","1013.595",1
"1549047331150","2019-02-01 19:55:31.15","Hampus Wanne","7.544","17.095","0.599","175.848","-0.443","1082.798",1
"1549047331150","2019-02-01 19:55:31.15","Andy Schmid","8.279","13.846","0.489","-140.927","0.247","1114.111",1
"1549047331150","2019-02-01 19:55:31.15","Jeljko Musa","6.814","7.424","0.881","-61.405","-0.693","1042.197",1
"1549047331150","2019-02-01 19:55:31.15","Marcel Schiller","10.456","0.114","0",NULL,"0","1051.095",1
"1549047331150","2019-02-01 19:55:31.15","Benjamin Buric","-0.29","9.636","0.111",NULL,"-0.005","543.923",1
"1549047331150","2019-02-01 19:55:31.15","Timo Kastening","11.891","-0.086","0",NULL,"0","1130.259",1
"1549047331150","2019-02-01 19:55:31.15","Moritz Preuss","11.487","-0.125","0",NULL,"0","878.654",1
"1549047331150","2019-02-01 19:55:31.15","Dalibor Doder","8.867","0.155","0",NULL,"0","1105.51",1
"1549047331150","2019-02-01 19:55:31.15","Bjarki Mar Elisson","9.478","-0.325","0",NULL,"0","959.608",1
"1549047331150","2019-02-01 19:55:31.15","Mikael  Appelgren ","7.421","-0.091","0",NULL,"0","847.603",1
"1549047331150","2019-02-01 19:55:31.15","Fabian van Olphen","6.706","11.617","0.255",NULL,"0.087","956.831",1
"1549047331150","2019-02-01 19:55:31.15"," Ball 4","12.534","3.386","2.616","-77.584","17.244","7606.394",2
"1549047331150","2019-02-01 19:55:31.15","Tim Suton ","6.212","4.455","2.896","-105.128","-0.382","1458.063",0
"1549047331150","2019-02-01 19:55:31.15","Paul Drux","12.346","2.928","1.345","-162.079","-1.1","2332.086",0
"1549047331150","2019-02-01 19:55:31.15","Christopher Rudeck","31.381","9.924","0","-127.319","-0.274","102.611",0
"1549047331150","2019-02-01 19:55:31.15","Patrick Groetzki","4.913","4.452","0.51","-133.467","-0.379","3249.764",0
"1549047331150","2019-02-01 19:55:31.15","Patrick Wiencek","7.312","12.884","0.939","163.004","-0.667","1781.777",0
"1549047331150","2019-02-01 19:55:31.15","Fabian Wiede","14.758","12.712","1.853","-101.175","0.175","1184.357",0
"1549047331200","2019-02-01 19:55:31.2"," Ball 4","12.563","3.249","3.655","-76.328","18.412","7606.394",2
"1549047331200","2019-02-01 19:55:31.2","Paul Drux","12.264","2.922","1.257","-162.079","-1.067","2332.086",0
"1549047331200","2019-02-01 19:55:31.2","Tim Suton ","6.16","4.309","2.879","-105.653","-0.432","1458.063",0
"1549047331200","2019-02-01 19:55:31.2","Fabian Wiede","14.736","12.62","1.863","-101.713","0.152","1184.357",0
"1549047331200","2019-02-01 19:55:31.2","Patrick Wiencek","7.271","12.905","0.906","164.155","-0.667","1781.777",0
"1549047331200","2019-02-01 19:55:31.2","Patrick Groetzki","4.884","4.452","0.481","-132.274","-0.37","3249.764",0
"1549047331200","2019-02-01 19:55:31.2","Christopher Rudeck","31.366","9.922","0","-133.511","-0.274","102.611",0
"1549047331200","2019-02-01 19:55:31.2","Robert Weber","5.331","3.873","1.016","-163.555","-0.609","1324.268",1
"1549047331200","2019-02-01 19:55:31.2","Holger Glandorf","5.515","5.4","0.94","-129.3","-0.773","1013.595",1
"1549047331200","2019-02-01 19:55:31.2","Hampus Wanne","7.516","17.105","0.561","176.527","-0.443","1082.798",1
"1549047331200","2019-02-01 19:55:31.2","Andy Schmid","8.247","13.826","0.527","-140.927","0.247","1114.111",1
