"time","local_time","player_name","xcoord","ycoord","speed","direction","acceleration","distance","team"
"1549044582000","2019-02-01 19:09:42","Mikael  Appelgren ","38.553","8.644","0.841","-152.615","-0.127","120.106",1
"1549044582000","2019-02-01 19:09:42","Robert Weber","35.779","16.245","0.037",NULL,"0.635","334.341",1
"1549044582000","2019-02-01 19:09:42","Holger Glandorf","31.723","14.174","0.166","158.538","0.035","319.881",1
"1549044582000","2019-02-01 19:09:42","Hampus Wanne","36.353","2.448","2.502","178.917","2.291","286.259",1
"1549044582000","2019-02-01 19:09:42","Andy Schmid","33.839","4.7","0.497","136.562","-0.122","318.089",1
"1549044582000","2019-02-01 19:09:42","Jeljko Musa","31.568","9.219","2.786","167.594","0.612","312.953",1
"1549044582000","2019-02-01 19:09:42","Fabian van Olphen","33.966","6.043","1.004","-114.102","0.145","321.014",1
"1549044582000","2019-02-01 19:09:42","Matthias Musche","40.103","19.912","0.704","-161.514","1.18","342.643",0
"1549044582000","2019-02-01 19:09:42","Silvio Heinevetter","10.345","9.73","0",NULL,"0.011","108.573",0
"1549044582000","2019-02-01 19:09:42","Fabian Böhm","26.652","18.806","2.55","-151.396","1.819","269.622",0
"1549044582000","2019-02-01 19:09:42","Fabian Wiede","30.19","3.807","2.669","165.712","0.961","393.657",0
"1549044582000","2019-02-01 19:09:42","Christopher Rudeck","9.94","0.009","0",NULL,"0","0",0
"1549044582000","2019-02-01 19:09:42"," Ball 4","34.95","5.786","3.391","52.686","-14.603","760.601",2
"1549044582000","2019-02-01 19:09:42","Patrick Groetzki","39.585","0.047","1.314","159.467","1.587","388.073",0
"1549044582000","2019-02-01 19:09:42","Patrick Wiencek","34.526","6.079","1.396","-26.7","0.94","390.434",0
"1549044582050","2019-02-01 19:09:42.05","Patrick Groetzki","39.514","0.081","1.382","159.425","1.626","388.073",0
"1549044582050","2019-02-01 19:09:42.05","Christopher Rudeck","9.94","0.011","0",NULL,"0","0",0
"1549044582050","2019-02-01 19:09:42.05","Silvio Heinevetter","10.346","9.73","0",NULL,"0.025","108.573",0
"1549044582050","2019-02-01 19:09:42.05","Matthias Musche","40.067","19.908","0.767","-161.514","1.252","342.643",0
"1549044582050","2019-02-01 19:09:42.05","Patrick Wiencek","34.604","6.061","1.467","-26.431","0.94","390.434",0
"1549044582050","2019-02-01 19:09:42.05"," Ball 4","34.914","5.877","2.824","36.815","28.761","760.601",2
"1549044582050","2019-02-01 19:09:42.05","Fabian Wiede","30.053","3.859","2.744","165.703","0.957","393.657",0
"1549044582050","2019-02-01 19:09:42.05","Fabian Böhm","26.555","18.749","2.669","-150.196","1.819","269.622",0
"1549044582050","2019-02-01 19:09:42.05","Robert Weber","35.779","16.244","0.037",NULL,"0.738","334.341",1
"1549044582050","2019-02-01 19:09:42.05","Jeljko Musa","31.423","9.25","2.797","168.554","0.522","312.953",1
"1549044582050","2019-02-01 19:09:42.05","Andy Schmid","33.811","4.7","0.474","134.073","-0.122","318.089",1
"1549044582050","2019-02-01 19:09:42.05","Hampus Wanne","36.225","2.453","2.617","178.917","2.291","286.259",1
"1549044582050","2019-02-01 19:09:42.05","Holger Glandorf","31.731","14.168","0.168","158.209","0.093","319.881",1
"1549044582050","2019-02-01 19:09:42.05","Fabian van Olphen","33.942","5.997","1.004","-116.955","0.216","321.014",1
"1549044582050","2019-02-01 19:09:42.05","Mikael  Appelgren ","38.495","8.624","0.841","-153.015","-0.19","120.106",1
"1549044582100","2019-02-01 19:09:42.1","Jeljko Musa","31.278","9.28","2.82","168.616","0.432","312.953",1
"1549044582100","2019-02-01 19:09:42.1","Fabian van Olphen","33.918","5.951","1.01","-119.459","0.287","321.014",1
"1549044582100","2019-02-01 19:09:42.1","Robert Weber","35.779","16.244","0.063",NULL,"0.842","334.341",1
"1549044582100","2019-02-01 19:09:42.1","Holger Glandorf","31.739","14.162","0.18","157.881","0.151","319.881",1
"1549044582100","2019-02-01 19:09:42.1","Hampus Wanne","36.097","2.458","2.734","178.917","2.291","286.259",1
"1549044582100","2019-02-01 19:09:42.1","Mikael  Appelgren ","38.437","8.605","0.831","-155.505","-0.253","120.106",1
"1549044582100","2019-02-01 19:09:42.1","Andy Schmid","33.783","4.7","0.453","131.569","-0.122","318.089",1
"1549044582100","2019-02-01 19:09:42.1","Fabian Böhm","26.458","18.693","2.773","-148.106","1.819","269.622",0
"1549044582100","2019-02-01 19:09:42.1","Fabian Wiede","29.916","3.911","2.783","165.578","0.952","393.657",0
"1549044582100","2019-02-01 19:09:42.1","Patrick Wiencek","34.682","6.044","1.568","-26.415","0.94","390.434",0
"1549044582100","2019-02-01 19:09:42.1","Patrick Groetzki","39.443","0.115","1.448","159.366","1.665","388.073",0
"1549044582100","2019-02-01 19:09:42.1","Christopher Rudeck","9.939","0.013","0",NULL,"0","0",0
"1549044582100","2019-02-01 19:09:42.1"," Ball 4","35.031","5.937","6.376","26.179","98.016","760.601",2
"1549044582100","2019-02-01 19:09:42.1","Matthias Musche","40.031","19.904","0.833","-161.514","1.324","342.643",0
"1549044582100","2019-02-01 19:09:42.1","Silvio Heinevetter","10.347","9.73","0",NULL,"0.039","108.573",0
"1549044582150","2019-02-01 19:09:42.15"," Ball 4","35.5","6.148","13.694","32.798","104.439","760.601",2
"1549044582150","2019-02-01 19:09:42.15","Matthias Musche","39.992","19.899","0.9","-161.514","1.396","342.643",0
"1549044582150","2019-02-01 19:09:42.15","Silvio Heinevetter","10.348","9.73","0",NULL,"0.051","108.573",0
"1549044582150","2019-02-01 19:09:42.15","Fabian Böhm","26.359","18.63","2.875","-145.955","1.812","269.622",0
"1549044582150","2019-02-01 19:09:42.15","Fabian Wiede","29.777","3.959","2.819","165.446","0.949","393.657",0
"1549044582150","2019-02-01 19:09:42.15","Patrick Wiencek","34.762","6.023","1.67","-26.415","0.94","390.434",0
"1549044582150","2019-02-01 19:09:42.15","Patrick Groetzki","39.371","0.149","1.513","159.306","1.704","388.073",0
"1549044582150","2019-02-01 19:09:42.15","Christopher Rudeck","9.939","0.014","0",NULL,"0","0",0
"1549044582150","2019-02-01 19:09:42.15","Jeljko Musa","31.135","9.306","2.845","168.621","0.364","312.953",1
"1549044582150","2019-02-01 19:09:42.15","Mikael  Appelgren ","38.385","8.582","0.82","-158.84","-0.3","120.106",1
"1549044582150","2019-02-01 19:09:42.15","Fabian van Olphen","33.89","5.907","1.016","-121.948","0.351","321.014",1
"1549044582150","2019-02-01 19:09:42.15","Robert Weber","35.779","16.242","0.091",NULL,"0.942","334.341",1
"1549044582150","2019-02-01 19:09:42.15","Holger Glandorf","31.746","14.154","0.193","157.552","0.216","319.881",1
"1549044582150","2019-02-01 19:09:42.15","Hampus Wanne","35.964","2.463","2.852","178.917","2.275","286.259",1
"1549044582150","2019-02-01 19:09:42.15","Andy Schmid","33.76","4.7","0.432","129.056","-0.11","318.089",1
"1549044582200","2019-02-01 19:09:42.2","Hampus Wanne","35.814","2.469","2.97","178.917","2.208","286.259",1
"1549044582200","2019-02-01 19:09:42.2","Andy Schmid","33.756","4.699","0.412","126.546","-0.064","318.089",1
"1549044582200","2019-02-01 19:09:42.2","Jeljko Musa","30.997","9.318","2.869","168.626","0.364","312.953",1
"1549044582200","2019-02-01 19:09:42.2","Fabian van Olphen","33.846","5.871","1.022","-124.435","0.394","321.014",1
"1549044582200","2019-02-01 19:09:42.2","Mikael  Appelgren ","38.353","8.551","0.81","-163.225","-0.3","120.106",1
"1549044582200","2019-02-01 19:09:42.2","Holger Glandorf","31.747","14.138","0.205","157.224","0.304","319.881",1
"1549044582200","2019-02-01 19:09:42.2","Patrick Wiencek","34.853","5.992","1.773","-26.415","0.94","390.434",0
"1549044582200","2019-02-01 19:09:42.2","Patrick Groetzki","39.296","0.184","1.579","159.246","1.742","388.073",0
"1549044582200","2019-02-01 19:09:42.2","Christopher Rudeck","9.939","0.014","0",NULL,"0","0",0
"1549044582200","2019-02-01 19:09:42.2","Fabian Wiede","29.631","3.998","2.856","165.314","0.949","393.657",0
"1549044582200","2019-02-01 19:09:42.2","Fabian Böhm","26.255","18.547","2.977","-143.805","1.784","269.622",0
"1549044582200","2019-02-01 19:09:42.2","Silvio Heinevetter","10.348","9.729","0",NULL,"0.059","108.573",0
"1549044582200","2019-02-01 19:09:42.2","Matthias Musche","39.944","19.887","0.967","-161.514","1.467","342.643",0
"1549044582200","2019-02-01 19:09:42.2","Robert Weber","35.78","16.238","0.119",NULL,"1.03","334.341",1
"1549044582200","2019-02-01 19:09:42.2"," Ball 4","36.177","6.69","18.423","44.5","55","760.601",2
"1549044582250","2019-02-01 19:09:42.25","Fabian Böhm","26.15","18.465","3.059","-141.665","1.756","269.622",0
"1549044582250","2019-02-01 19:09:42.25"," Ball 4","36.822","7.473","19.194","51.038","-9.446","760.601",2
"1549044582250","2019-02-01 19:09:42.25","Silvio Heinevetter","10.349","9.728","0",NULL,"0.068","108.573",0
"1549044582250","2019-02-01 19:09:42.25","Patrick Wiencek","34.943","5.961","1.852","-26.415","0.94","390.434",0
"1549044582250","2019-02-01 19:09:42.25","Fabian Wiede","29.486","4.036","2.892","165.206","0.949","393.657",0
"1549044582250","2019-02-01 19:09:42.25","Patrick Groetzki","39.215","0.219","1.644","159.186","1.776","388.073",0
"1549044582250","2019-02-01 19:09:42.25","Christopher Rudeck","9.939","0.014","0",NULL,"0","0",0
"1549044582250","2019-02-01 19:09:42.25","Matthias Musche","39.896","19.876","1.034","-161.514","1.538","342.643",0
"1549044582250","2019-02-01 19:09:42.25","Fabian van Olphen","33.802","5.835","1.043","-126.65","0.437","321.014",1
"1549044582250","2019-02-01 19:09:42.25","Holger Glandorf","31.749","14.122","0.211","156.896","0.391","319.881",1
"1549044582250","2019-02-01 19:09:42.25","Hampus Wanne","35.664","2.474","3.079","178.939","2.141","286.259",1
"1549044582250","2019-02-01 19:09:42.25","Andy Schmid","33.752","4.699","0.402","124.048","-0.017","318.089",1
"1549044582250","2019-02-01 19:09:42.25","Jeljko Musa","30.859","9.33","2.884","168.628","0.364","312.953",1
"1549044582250","2019-02-01 19:09:42.25","Mikael  Appelgren ","38.322","8.519","0.779","-169.165","-0.3","120.106",1
"1549044582250","2019-02-01 19:09:42.25","Robert Weber","35.78","16.234","0.183","-176.723","1.118","334.341",1
"1549044582300","2019-02-01 19:09:42.3","Robert Weber","35.781","16.23","0.279","-176.723","1.206","334.341",1
"1549044582300","2019-02-01 19:09:42.3","Hampus Wanne","35.515","2.48","3.181","178.98","2.074","286.259",1
"1549044582300","2019-02-01 19:09:42.3","Jeljko Musa","30.722","9.342","2.891","168.628","0.363","312.953",1
"1549044582300","2019-02-01 19:09:42.3","Andy Schmid","33.747","4.698","0.402","121.572","0.03","318.089",1
"1549044582300","2019-02-01 19:09:42.3","Fabian van Olphen","33.758","5.799","1.077","-128.648","0.48","321.014",1
"1549044582300","2019-02-01 19:09:42.3","Mikael  Appelgren ","38.29","8.488","0.732","-177.436","-0.3","120.106",1
"1549044582300","2019-02-01 19:09:42.3","Holger Glandorf","31.75","14.106","0.211","156.569","0.479","319.881",1
"1549044582300","2019-02-01 19:09:42.3","Matthias Musche","39.849","19.864","1.104","-161.514","1.609","342.643",0
"1549044582300","2019-02-01 19:09:42.3","Fabian Böhm","26.046","18.383","3.123","-139.521","1.728","269.622",0
"1549044582300","2019-02-01 19:09:42.3","Fabian Wiede","29.34","4.074","2.928","165.118","0.949","393.657",0
"1549044582300","2019-02-01 19:09:42.3","Patrick Wiencek","35.033","5.93","1.91","-26.415","0.94","390.434",0
"1549044582300","2019-02-01 19:09:42.3"," Ball 4","37.416","8.229","17.468","48.416","-51.265","760.601",2
"1549044582300","2019-02-01 19:09:42.3","Patrick Groetzki","39.134","0.254","1.72","159.142","1.81","388.073",0
"1549044582300","2019-02-01 19:09:42.3","Christopher Rudeck","9.939","0.015","0",NULL,"0","0",0
"1549044582300","2019-02-01 19:09:42.3","Silvio Heinevetter","10.349","9.727","0",NULL,"0.076","108.573",0
"1549044582350","2019-02-01 19:09:42.35","Silvio Heinevetter","10.349","9.727","0",NULL,"0.085","108.573",0
"1549044582350","2019-02-01 19:09:42.35","Mikael  Appelgren ","38.258","8.456","0.685","170.896","-0.3","120.106",1
"1549044582350","2019-02-01 19:09:42.35","Matthias Musche","39.801","19.853","1.186","-161.514","1.68","342.643",0
"1549044582350","2019-02-01 19:09:42.35","Fabian van Olphen","33.714","5.763","1.111","-130.649","0.523","321.014",1
"1549044582350","2019-02-01 19:09:42.35","Fabian Böhm","25.942","18.3","3.187","-137.373","1.7","269.622",0
"1549044582350","2019-02-01 19:09:42.35","Fabian Wiede","29.194","4.112","2.964","165.03","0.949","393.657",0
"1549044582350","2019-02-01 19:09:42.35","Patrick Wiencek","35.123","5.899","1.967","-26.415","0.94","390.434",0
"1549044582350","2019-02-01 19:09:42.35","Patrick Groetzki","39.053","0.288","1.827","159.142","1.845","388.073",0
"1549044582350","2019-02-01 19:09:42.35","Christopher Rudeck","9.939","0.015","0",NULL,"0","0",0
"1549044582350","2019-02-01 19:09:42.35"," Ball 4","37.972","8.787","13.824","35.249","-64.148","760.601",2
"1549044582350","2019-02-01 19:09:42.35","Robert Weber","35.781","16.226","0.375","-176.723","1.294","334.341",1
"1549044582350","2019-02-01 19:09:42.35","Jeljko Musa","30.584","9.353","2.899","168.628","0.363","312.953",1
"1549044582350","2019-02-01 19:09:42.35","Andy Schmid","33.743","4.697","0.402","119.125","0.077","318.089",1
"1549044582350","2019-02-01 19:09:42.35","Hampus Wanne","35.365","2.486","3.283","179.021","2.007","286.259",1
"1549044582350","2019-02-01 19:09:42.35","Holger Glandorf","31.752","14.09","0.211","156.242","0.566","319.881",1
"1549044582400","2019-02-01 19:09:42.4"," Ball 4","38.5","9.027","10.753","16.139","-40.212","760.601",2
"1549044582400","2019-02-01 19:09:42.4","Fabian Wiede","29.044","4.146","3","164.943","0.908","393.657",0
"1549044582400","2019-02-01 19:09:42.4","Robert Weber","35.772","16.225","0.471","-176.723","1.418","334.341",1
"1549044582400","2019-02-01 19:09:42.4","Matthias Musche","39.751","19.84","1.268","-161.514","1.751","342.643",0
"1549044582400","2019-02-01 19:09:42.4","Silvio Heinevetter","10.349","9.726","0",NULL,"0.106","108.573",0
"1549044582400","2019-02-01 19:09:42.4","Fabian Böhm","25.8","18.181","3.251","-135.225","1.699","269.622",0
"1549044582400","2019-02-01 19:09:42.4","Patrick Wiencek","35.228","5.868","2.025","-26.415","0.87","390.434",0
"1549044582400","2019-02-01 19:09:42.4","Patrick Groetzki","38.971","0.323","1.933","159.142","1.893","388.073",0
"1549044582400","2019-02-01 19:09:42.4","Christopher Rudeck","9.94","0.015","0",NULL,"0","0",0
"1549044582400","2019-02-01 19:09:42.4","Holger Glandorf","31.751","14.091","0.211","155.915","0.637","319.881",1
"1549044582400","2019-02-01 19:09:42.4","Hampus Wanne","35.183","2.489","3.385","179.062","1.947","286.259",1
"1549044582400","2019-02-01 19:09:42.4","Andy Schmid","33.745","4.702","0.402","116.716","0.178","318.089",1
"1549044582400","2019-02-01 19:09:42.4","Jeljko Musa","30.443","9.374","2.907","168.628","0.356","312.953",1
"1549044582400","2019-02-01 19:09:42.4","Fabian van Olphen","33.675","5.736","1.146","-132.649","0.594","321.014",1
"1549044582400","2019-02-01 19:09:42.4","Mikael  Appelgren ","38.242","8.458","0.638","154.955","-0.3","120.106",1
"1549044582450","2019-02-01 19:09:42.45","Hampus Wanne","35","2.491","3.488","179.103","1.886","286.259",1
"1549044582450","2019-02-01 19:09:42.45","Holger Glandorf","31.75","14.091","0.211","155.588","0.706","319.881",1
"1549044582450","2019-02-01 19:09:42.45","Mikael  Appelgren ","38.225","8.46","0.591","135.648","-0.3","120.106",1
"1549044582450","2019-02-01 19:09:42.45","Fabian van Olphen","33.636","5.709","1.18","-134.644","0.666","321.014",1
"1549044582450","2019-02-01 19:09:42.45","Robert Weber","35.762","16.223","0.567","-176.723","1.542","334.341",1
"1549044582450","2019-02-01 19:09:42.45","Jeljko Musa","30.303","9.394","2.914","168.628","0.349","312.953",1
"1549044582450","2019-02-01 19:09:42.45","Andy Schmid","33.746","4.707","0.402","114.353","0.28","318.089",1
"1549044582450","2019-02-01 19:09:42.45","Silvio Heinevetter","10.349","9.725","0",NULL,"0.127","108.573",0
"1549044582450","2019-02-01 19:09:42.45"," Ball 4","38.98","9.087","9.838","7.454","-8.392","760.601",2
"1549044582450","2019-02-01 19:09:42.45","Fabian Böhm","25.658","18.062","3.315","-133.085","1.699","269.622",0
"1549044582450","2019-02-01 19:09:42.45","Matthias Musche","39.688","19.813","1.35","-161.514","1.821","342.643",0
"1549044582450","2019-02-01 19:09:42.45","Fabian Wiede","28.894","4.181","3.036","164.855","0.867","393.657",0
"1549044582450","2019-02-01 19:09:42.45","Patrick Wiencek","35.334","5.837","2.083","-26.415","0.798","390.434",0
"1549044582450","2019-02-01 19:09:42.45","Patrick Groetzki","38.887","0.355","2.04","159.142","1.967","388.073",0
"1549044582450","2019-02-01 19:09:42.45","Christopher Rudeck","9.94","0.016","0",NULL,"0","0",0
"1549044582500","2019-02-01 19:09:42.5","Matthias Musche","39.626","19.787","1.439","-161.514","1.892","342.643",0
"1549044582500","2019-02-01 19:09:42.5","Fabian Wiede","28.743","4.215","3.076","164.843","0.826","393.657",0
"1549044582500","2019-02-01 19:09:42.5","Patrick Wiencek","35.439","5.806","2.098","-27.705","0.726","390.434",0
"1549044582500","2019-02-01 19:09:42.5","Patrick Groetzki","38.803","0.387","2.15","159.142","2.042","388.073",0
"1549044582500","2019-02-01 19:09:42.5","Christopher Rudeck","9.94","0.017","0",NULL,"0","0",0
"1549044582500","2019-02-01 19:09:42.5","Silvio Heinevetter","10.348","9.723","0.011",NULL,"0.149","108.573",0
"1549044582500","2019-02-01 19:09:42.5"," Ball 4","39.465","9.151","9.942","8.703","1.104","760.601",2
"1549044582500","2019-02-01 19:09:42.5","Fabian Böhm","25.516","17.943","3.42","-131.709","1.699","269.622",0
