"time","local_time","player_name","xcoord","ycoord","speed","direction","acceleration","distance","team"
"1549044574000","2019-02-01 19:09:34","Patrick Groetzki","38.649","0.311","1.969","-2.632","-0.127","385.676",0
"1549044574000","2019-02-01 19:09:34","Jannik Kohlbacher","10.729","-0.138","0.026",NULL,"0.001","0",0
"1549044574000","2019-02-01 19:09:34","Matthias Musche","40.516","20.139","0.142",NULL,"-0.19","342.643",0
"1549044574000","2019-02-01 19:09:34","Fabian Böhm","26.699","11.214","0.759","58.761","-0.118","258.782",0
"1549044574000","2019-02-01 19:09:34","Silvio Heinevetter","10.351","9.683","0",NULL,"0","108.573",0
"1549044574000","2019-02-01 19:09:34","Paul Drux","29.561","19.192","0.776","1.972",NULL,"436.566",0
"1549044574000","2019-02-01 19:09:34"," Ball 4","29.008","16.717","12.019","69.977","7.416","718.479",2
"1549044574000","2019-02-01 19:09:34","Fabian Wiede","30.645","0.683","1.159","167.684","0.331","384.22",0
"1549044574000","2019-02-01 19:09:34","Patrick Wiencek","33.619","7.738","2.534","88.571","0.488","379.801",0
"1549044574000","2019-02-01 19:09:34","Holger Glandorf","33.146","14.928","0.456",NULL,"0.151","318.067",1
"1549044574000","2019-02-01 19:09:34","Jeljko Musa","32.331","11.203","0.675","27.363","0.274","303.245",1
"1549044574000","2019-02-01 19:09:34","Andy Schmid","33.109","5.39","0",NULL,"0","312.322",1
"1549044574000","2019-02-01 19:09:34","Hampus Wanne","35.525","3.084","0.401","-12.029","-0.185","282.467",1
"1549044574000","2019-02-01 19:09:34","Fabian van Olphen","33.084","8.379","0.846","82.288","0.134","315.959",1
"1549044574000","2019-02-01 19:09:34","Mikael  Appelgren ","39.51","10.127","0.2",NULL,"0.136","118.357",1
"1549044574000","2019-02-01 19:09:34","Robert Weber","36.82","16.852","0.211",NULL,"0.007","332.783",1
"1549044574050","2019-02-01 19:09:34.05","Jeljko Musa","32.384","11.221","0.68","26.322","0.185","303.245",1
"1549044574050","2019-02-01 19:09:34.05","Mikael  Appelgren ","39.513","10.131","0.228",NULL,"0.136","118.357",1
"1549044574050","2019-02-01 19:09:34.05","Fabian van Olphen","33.081","8.426","0.859","84.571","0.134","315.959",1
"1549044574050","2019-02-01 19:09:34.05","Robert Weber","36.811","16.857","0.211",NULL,"0.022","332.783",1
"1549044574050","2019-02-01 19:09:34.05","Andy Schmid","33.101","5.401","0",NULL,"0","312.322",1
"1549044574050","2019-02-01 19:09:34.05","Hampus Wanne","35.552","3.071","0.396","-12.851","-0.19","282.467",1
"1549044574050","2019-02-01 19:09:34.05","Holger Glandorf","33.179","14.951","0.47",NULL,"0.095","318.067",1
"1549044574050","2019-02-01 19:09:34.05"," Ball 4","29.236","17.284","12.813","70.126","0.979","718.479",2
"1549044574050","2019-02-01 19:09:34.05","Paul Drux","29.612","19.192","0.818","3.007",NULL,"436.566",0
"1549044574050","2019-02-01 19:09:34.05","Silvio Heinevetter","10.351","9.683","0",NULL,"0","108.573",0
"1549044574050","2019-02-01 19:09:34.05","Fabian Böhm","26.711","11.261","0.759","61.889","-0.163","258.782",0
"1549044574050","2019-02-01 19:09:34.05","Fabian Wiede","30.577","0.689","1.181","167.684","0.289","384.22",0
"1549044574050","2019-02-01 19:09:34.05","Patrick Wiencek","33.618","7.873","2.552","88.995","0.332","379.801",0
"1549044574050","2019-02-01 19:09:34.05","Patrick Groetzki","38.748","0.307","1.969","-2.835","-0.193","385.676",0
"1549044574050","2019-02-01 19:09:34.05","Jannik Kohlbacher","10.727","-0.139","0.026",NULL,"0.009","0",0
"1549044574050","2019-02-01 19:09:34.05","Matthias Musche","40.516","20.135","0.135",NULL,"-0.171","342.643",0
"1549044574100","2019-02-01 19:09:34.1","Andy Schmid","33.093","5.412","0",NULL,"0","312.322",1
"1549044574100","2019-02-01 19:09:34.1","Mikael  Appelgren ","39.516","10.135","0.237",NULL,"0.136","118.357",1
"1549044574100","2019-02-01 19:09:34.1","Fabian van Olphen","33.078","8.473","0.879","86.931","0.134","315.959",1
"1549044574100","2019-02-01 19:09:34.1","Robert Weber","36.802","16.862","0.211",NULL,"0.036","332.783",1
"1549044574100","2019-02-01 19:09:34.1","Holger Glandorf","33.212","14.973","0.474","27.439","0.039","318.067",1
"1549044574100","2019-02-01 19:09:34.1","Hampus Wanne","35.58","3.059","0.377","-13.68","-0.195","282.467",1
"1549044574100","2019-02-01 19:09:34.1","Jeljko Musa","32.437","11.238","0.681","25.132","0.097","303.245",1
"1549044574100","2019-02-01 19:09:34.1","Paul Drux","29.663","19.192","0.86","4.068",NULL,"436.566",0
"1549044574100","2019-02-01 19:09:34.1","Fabian Wiede","30.509","0.695","1.187","168.464","0.247","384.22",0
"1549044574100","2019-02-01 19:09:34.1","Fabian Böhm","26.724","11.308","0.754","65.698","-0.208","258.782",0
"1549044574100","2019-02-01 19:09:34.1","Matthias Musche","40.516","20.131","0.133",NULL,"-0.152","342.643",0
"1549044574100","2019-02-01 19:09:34.1","Silvio Heinevetter","10.351","9.683","0",NULL,"0","108.573",0
"1549044574100","2019-02-01 19:09:34.1"," Ball 4","29.437","17.938","12.421","71.42","-37.448","718.479",2
"1549044574100","2019-02-01 19:09:34.1","Patrick Wiencek","33.617","8.007","2.557","89.708","0.176","379.801",0
"1549044574100","2019-02-01 19:09:34.1","Jannik Kohlbacher","10.726","-0.14","0.026",NULL,"0.017","0",0
"1549044574100","2019-02-01 19:09:34.1","Patrick Groetzki","38.848","0.303","1.969","-3.267","-0.26","385.676",0
"1549044574150","2019-02-01 19:09:34.15","Silvio Heinevetter","10.35","9.683","0",NULL,"0","108.573",0
"1549044574150","2019-02-01 19:09:34.15","Fabian Böhm","26.737","11.355","0.748","69.785","-0.252","258.782",0
"1549044574150","2019-02-01 19:09:34.15","Fabian Wiede","30.441","0.7","1.187","169.52","0.205","384.22",0
"1549044574150","2019-02-01 19:09:34.15","Patrick Wiencek","33.616","8.141","2.557","90.524","0.022","379.801",0
"1549044574150","2019-02-01 19:09:34.15","Patrick Groetzki","38.948","0.299","1.969","-3.779","-0.326","385.676",0
"1549044574150","2019-02-01 19:09:34.15","Jannik Kohlbacher","10.725","-0.141","0.026",NULL,"0.025","0",0
"1549044574150","2019-02-01 19:09:34.15","Paul Drux","29.713","19.192","0.902","5.156",NULL,"437.206",0
"1549044574150","2019-02-01 19:09:34.15"," Ball 4","29.613","18.485","8.766","72.28","-75.258","718.479",2
"1549044574150","2019-02-01 19:09:34.15","Matthias Musche","40.516","20.128","0.133",NULL,"-0.134","342.643",0
"1549044574150","2019-02-01 19:09:34.15","Jeljko Musa","32.49","11.255","0.681","23.762","0.008","303.245",1
"1549044574150","2019-02-01 19:09:34.15","Mikael  Appelgren ","39.518","10.14","0.24",NULL,"0.135","118.357",1
"1549044574150","2019-02-01 19:09:34.15","Fabian van Olphen","33.076","8.52","0.901","89.328","0.133","315.959",1
"1549044574150","2019-02-01 19:09:34.15","Robert Weber","36.793","16.866","0.211",NULL,"0.051","332.783",1
"1549044574150","2019-02-01 19:09:34.15","Holger Glandorf","33.245","14.996","0.474","27.316","-0.017","318.067",1
"1549044574150","2019-02-01 19:09:34.15","Hampus Wanne","35.608","3.046","0.352","-14.516","-0.2","282.467",1
"1549044574150","2019-02-01 19:09:34.15","Andy Schmid","33.084","5.423","0",NULL,"0","312.847",1
"1549044574200","2019-02-01 19:09:34.2","Robert Weber","36.783","16.866","0.211",NULL,"0.051","332.783",1
"1549044574200","2019-02-01 19:09:34.2","Mikael  Appelgren ","39.519","10.171","0.243",NULL,"0.117","118.357",1
"1549044574200","2019-02-01 19:09:34.2","Fabian van Olphen","33.076","8.582","0.923","91.724","0.098","315.959",1
"1549044574200","2019-02-01 19:09:34.2","Holger Glandorf","33.276","15.013","0.474","27.17","-0.045","318.067",1
"1549044574200","2019-02-01 19:09:34.2","Hampus Wanne","35.624","3.03","0.328","-15.359","-0.2","282.467",1
"1549044574200","2019-02-01 19:09:34.2","Andy Schmid","33.067","5.426","0",NULL,"0","312.847",1
